hotel_name,location,points,visitors,picture,comment
7天连锁酒店西安火车站五路口地铁站店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/38171900.jpg?k=1d8403924202333d05054b85c2134cd1fe9faab7b85909202752b032a96b7c37&o=,7天连锁酒店（西安火车站五路口地铁站店）仅接待中国大陆客人。 酒店的每间客房均提供有线电视、空调、床单、带淋浴的私人浴室和床单等额外设施。 7天连锁酒店（西安火车站五路口地铁站店）为客人提供24小时前台和行李寄存处等其它设施。 酒店距离回民街有1.4公里，距离西安市政厅有2.1公里，距离大明宫有2.1公里，距离西安咸阳国际机场有27公里。
西安凤城五路经开中心亚朵酒店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/354850992.jpg?k=6ddbdfb202e3b657a55d2bf7e21c2a5900012280fab6cd4885ed1106cef929a8&o=,暂无介绍
麗枫酒店·西安小寨地铁站大雁塔店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/61416433.jpg?k=cb266b6d7cfbfdf5e146a16ffbfccaa803d62ae2ed3994b209480133fc405a34&o=,麗枫酒店·西安小寨地铁站大雁塔店仅接待中国大陆客人入住，提供免费WiFi。 酒店距离地铁2号线小寨站仅有450米，距离大雁塔风景区有12分钟车程，距离西安火车站有28分钟车程。 酒店房间配有平板电视和电热水壶。私人浴室提供免费洗浴用品、拖鞋和吹风机。 酒店设有24小时前台，提供行李寄存服务。距离酒店200米范围内有众多当地美食选择。
如家快捷酒店榆林定边南大街店,定边,8.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/92744009.jpg?k=47cb3aaff2e28a53fce85adbf207d24916c3227ec6fe520a2f1590e7b2b049d6&o=,如家快捷酒店榆林定边南大街店位于定边，提供客房。 酒店的每间客房均配有空调、电视、水壶以及带淋浴的私人浴室，提供拖鞋、免费洗浴用品和吹风机。 酒店提供24小时前台。
西安高新锦业路亚朵酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/205737824.jpg?k=6434e60887cea83f72504f24276a16617300b5ac7d44c558173a6098b02ed24c&o=,西安高新锦业路亚朵酒店位于西安，距离鼓楼有12公里，提供空调客房和健身中心。这家住宿提供的设施包括餐厅、客房服务、24小时前台和免费WiFi。这家酒店距离西安城墙有15公里，距离大明宫有19公里。 这家酒店的客房均配有电视。西安高新锦业路亚朵酒店的每间客房都提供私人浴室。 这家住宿距离钟楼有12公里，距离大雁塔有13公里。最近的机场是西安咸阳国际机场，距离西安高新锦业路亚朵酒店有38公里。
尚客优品汉中高铁站酒店,汉中,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/498624848.jpg?k=112edbaa1311376c61f1737adf308bea5aec9958d283fb4d03789f2e91514490&o=,尚客优品汉中高铁站酒店提供位于汉中的住宿。这家住宿提供的设施包括24小时前台、礼宾服务以及免费WiFi。酒店拥有家庭间。 房间均配有空调、带有线频道的平板电视、电热水壶、淋浴设施、免费洗浴用品和书桌。所有客房都提供保险箱。部分客房享有市景。这家酒店的客房配备休息区。 最近的机场是汉中城固机场，距离尚客优品汉中高铁站酒店有18公里。
7天连锁酒店西安高新电子城步行街店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/38390327.jpg?k=94dd2cfb9604ebc757cc7c28e63ee31e11b64d6c7adfcd8101156f1a07770483&o=,7天连锁酒店(西安高新电子城步行街店)位于西安。 酒店的每间客房均提供电视、空调和有线频道。私人浴室内配有淋浴。额外设施包括床单。 7天连锁酒店(西安高新电子城步行街店)提供24小时服务的前台。其它设施包括行李寄存处。 酒店距离大雁塔有4.8公里，距离西安城墙有5.3公里，距离鼓楼有6.1公里，距离西安咸阳国际机场有30公里。
西安高新唐延路亚朵酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/205948530.jpg?k=4c9ddddeeb32ff2d58b7077663e472132fec05356e7900507f19b6735ece07c9&o=,西安高新唐延路亚朵酒店位于西安，提供带空调和私人浴室的客房，距离鼓楼有不到7.9公里，距离钟楼有8.2公里。这家住宿提供的设施包括餐厅、客房服务、24小时前台和免费WiFi。这家住宿禁烟，距离大雁塔有8.3公里。 这家酒店的所有房间均配有电视。 西安高新唐延路亚朵酒店的客人可以享用亚洲风味早餐。 这家住宿提供熨烫服务，还配备传真和复印等商务设施。...
西安高新科技三路软件园亚朵酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/354851156.jpg?k=84cf6b45dd180f492d4a0f40a57f5ac99fafc07f7d6ccf78385fefddc84163af&o=,西安高新科技三路软件园亚朵酒店位置很好，位于西安的雁塔区区，距离鼓楼有11公里，距离钟楼有11公里，距离大雁塔有11公里。这家住宿距离西安城墙约有15公里，距离大明宫有18公里，距离秦始皇兵马俑博物馆有41公里。这家酒店距离华清池有47公里，距离碑林有8.2公里。 这家酒店的客房均配有休息区和电视。西安高新科技三路软件园亚朵酒店的所有客房均拥有空调和书桌。...
西安胡家庙地铁站亚朵酒店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/354851254.jpg?k=af74d9c5b908d78dd505e5f563f11f8e9496aecd94bdc9edb14d054bdb96c395&o=,暂无介绍
西安南门亚朵S酒店,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/208438497.jpg?k=e302fdeeebaf198cc9912580ab20e0de9d8c13a8f98f1e380c059e14205bd3ba&o=,西安南门亚朵S酒店位置很赞，位于西安，配备空调客房、健身中心和免费WiFi。这家酒店位置很好，坐落于碑林区，距离钟楼有2.2公里，距离鼓楼有2.7公里。住宿为客人提供客房服务和行李寄存服务。 这家酒店的房间均配备电视。西安南门亚朵S酒店的客房配备私人浴室。 这家住宿提供美式或亚洲风味早餐。 这家住宿为客人提供24小时前台、商务中心和熨烫服务。...
格林豪泰榆林靖边县民生路店,靖边,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/132274265.jpg?k=3f95210f74c1c3d7a2d8e7a01e2253baea6e8cc556b15e2a4fb897de4e050481&o=,暂无介绍
凯里亚德酒店(西安高新阳光天地店),长安区,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/468582525.jpg?k=73e8928aeefe8a2ee376a1299c791e625c88173dfb4cc24c3698614d64970fc5&o=,凯里亚德酒店(西安高新阳光天地店)位于长安区，距离大雁塔有12公里，享有市景。这家住宿距离鼓楼有13公里，距离钟楼有13公里，距离西安城墙有16公里。住宿为客人提供24小时前台和礼宾服务。 这家酒店为客人提供空调客房，配有书桌、电热水壶、保险箱、平板电视以及带淋浴设施的私人浴室。凯里亚德酒店(西安高新阳光天地店)的每间客房都配备床上用品和毛巾。...
锦江之星靖边人民路汽车站酒店,靖边,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/117211986.jpg?k=ad0862b097e25858da01a1f40cf8cd1dcc868f0956dee0c8b48eeb8f02521ff0&o=,锦江之星靖边人民路汽车站酒店位于靖边。客人可以光顾内部餐厅。 每间客房均配有平板电视和水壶，也均设有私人浴室，还包括拖鞋、免费洗浴用品和吹风机。 酒店设有24小时前台。
枣花香乡村度假区,榆林,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/499602228.jpg?k=93f2afd443594c3282d1ce93419a6d7863fe5f5879cc2cca1b4c3043445afa1c&o=,枣花香乡村度假区提供位于榆林的住宿。住宿为客人提供共用厨房、客房服务和旅游行程安排服务。 这家酒店的所有客房都配有空调、书桌、平板电视、私人浴室、床上用品、毛巾和山景阳台。每间客房都配备电热水壶。部分客房拥有带冰箱的小厨房。所有房间均配有衣柜。 枣花香乡村度假区每天供应亚洲风味早餐。 该地区的热门活动有徒步。这家住宿提供汽车租赁。 前台工作人员会讲英语和中文，可随时为客人提供帮助。...
尚客优酒店陕西咸阳火车站店,咸阳,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/239687944.jpg?k=0cf466777f3b49702920b6cec5bee76ed808c2227349465108c06704ebbb5b45&o=,暂无介绍
格林豪泰铜川市耀州区新区医院商务酒店,耀州,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/233986802.jpg?k=4d3a0b989e86245c729e9cde534e64f68f2cfb50a0b5dabd2116b37e90b5e393&o=,暂无介绍
格林豪泰陕西省延安市洛川县府前街快捷酒店,洛川,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/58425898.jpg?k=0aad9f2e3010ac37f6008715f0863231900a04e212c0d8108d782f878aeb6634&o=,暂无介绍
【路客】西安市·莲湖区·回民街·钟鼓楼·路客精品公寓·00178920,"莲湖区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/216028813.jpg?k=0592974cf18a9c0a091b56a0305d388bdcd7e5d48ca58af94d2e12d59a7b2de6&o=,暂无介绍
西安春景宾馆,"未央区, 西安",5.3,3条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/269349301.jpg?k=0be623885b9634fbea3685ac6141320d581f775d8fe8eabe2012fe8950979a24&o=,西安春景宾馆坐落于西安，配备带免费WiFi的空调客房，距离大明宫有13公里。这家住宿距离西安城墙约有14公里，距离鼓楼有17公里，距离钟楼有17公里。这家旅馆距离大雁塔有21公里，距离秦始皇兵马俑博物馆有27公里。 这家旅馆的所有客房均配备电热水壶。 西安春景宾馆提供热水浴池。 这家住宿距离华清池有33公里，距离兵马俑有41公里。最近的机场是西安咸阳国际机场，距离西安春景宾馆有23公里。
如家快捷酒店韩城黄河大街店,韩城,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/92740660.jpg?k=1144599853ee7cd7f7d65c7394fed93d39e33ef579ed246492f57690a2265de8&o=,如家快捷酒店韩城黄河大街店位于韩城市。 这家酒店的每间客房均提供空调、有线电视、水壶、带淋浴的私人浴室、拖鞋以及免费洗浴用品。 酒店提供24小时前台。 酒店距离运城关公机场67公里。
如家快捷酒店咸阳人民东路店,咸阳,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/111900761.jpg?k=a857a764b4cd62c8ae58a30e5fd0bd7b51e0584dbbfa4c4955072b654c162e1f&o=,如家快捷酒店咸阳人民东路店位于咸阳。 每间客房均配有空调、有线电视、水壶和带淋浴设施的私人浴室。为使客人更感舒适，客房还提供拖鞋、免费洗浴用品和吹风机。 酒店提供24小时前台。 如家快捷酒店咸阳人民东路店距离小雁塔22公里，距离咸阳市博物馆900米，距离西安咸阳国际机场12公里。
西安沣东丝路中心亚朵酒店,长安区,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/479416061.jpg?k=288d3a6ef5912122e7a58bb04b94c4a1c78b8662ea8d4a8ee970f75f8294eacc&o=,西安沣东丝路中心亚朵酒店位于长安区，距离鼓楼有19公里，享有市景。这家住宿提供的设施包括24小时前台、礼宾服务以及免费WiFi。酒店配有家庭间。 所有房间均配备空调、带有线频道的平板电视、电热水壶、淋浴设施、免费洗浴用品和书桌。这家酒店的每间客房都拥有床上用品和毛巾。 西安沣东丝路中心亚朵酒店距离钟楼有19公里，距离西安城墙有20公里。最近的机场是西安咸阳国际机场，距离这家住宿有24公里。
西安团结南路智选假日酒店,"雁塔区, 西安",8.6,5条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/420667017.jpg?k=fbed7ff525f44e6fbd581c79f838d8954b2e69bb36ddcde8571273cad4d17fe6&o=,西安团结南路智选假日酒店坐落于西安，距离鼓楼有8.9公里，配备健身中心、共用休息室和餐厅等设施。这家酒店位置很好，位于雁塔区，距离钟楼有9.3公里，距离大雁塔有10公里。住宿为客人提供客房服务、24小时前台和行李寄存服务。 这家酒店为客人提供空调客房，配有书桌、保险箱、电视以及带淋浴设施的私人浴室。 西安团结南路智选假日酒店提供亚洲风味或素食早餐。...
尚客优连锁陕西商洛山阳南新街店,山阳,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/120289013.jpg?k=954e19ede448d2d7806458b0b075b755dfb320849b47ac0cf1587fd4bb2c890f&o=,暂无介绍
西安时空之旅精品酒店,"莲湖区, 西安",5.9,8条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/443801358.jpg?k=3daac83b60aaace623fa8a9d7a0931e93100ef3a94a49c170b7819210d5b44e8&o=,时空之旅假日酒店位于西安市中心，距离龙湖星悦荟仅有几步之遥，提供市景客房、覆盖各处的免费WiFi和公共停车场。 酒店距离西安鼓楼和钟楼均有15分钟车程，距离西安城墙有16分钟的车程，距离西安咸阳国际机场有35分钟车程。 所有现代化客房均拥有硬木装饰，配有网络电视、书桌、阳台以及带吹风机、拖鞋和免费洗浴用品的私人浴室，享有城墙和汉城湖历史悠久的景致。...
西安大寨路亚朵酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/235837100.jpg?k=56a26e9136a0e04e85ef21e49302d0874f432ea07c3ec3d401197e1ceed37647&o=,西安大寨路亚朵酒店坐落于西安，距离鼓楼有8.5公里，配备空调住宿和共用休息室。这家住宿配有礼宾服务，还为客人提供餐厅。住宿为客人提供客房服务、24小时前台和行李寄存服务。 这家酒店的房间均配备电视。西安大寨路亚朵酒店的所有客房都拥有私人浴室。 这家住宿的客人可以享用亚洲风味早餐。...
尚客优酒店陕西渭南临渭区解放路店,渭南,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/239690274.jpg?k=b07c860520c2502c9d71010afa720074e62908244d4670eeef8319fd4f684c30&o=,暂无介绍
IU酒店·西安纺织城地铁站唐都医院店,"灞桥, 西安",10,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/93552848.jpg?k=083f69cc7111af43f01ee78ecec19ac2b22b57f111c0ee628f7aa1174e8b0145&o=,西安天阅酒店位于西安市灞桥区，距离大明宫11公里。 这间酒店的每间客房均配有空调、带有线频道的电视、水壶、带淋浴的私人浴室、拖鞋、免费洗浴用品和吹风机。 酒店设有24小时前台。 西安天阅酒店距离回民街12公里，而距离西安城墙13公里，距离西安咸阳国际机场35公里。
西安高新亚朵酒店,"雁塔区, 西安",7.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/253993383.jpg?k=1d6bdf052ee7a696a4cd21f8bf85d9fbae8857ae68e15daac52ac308930291d3&o=,西安高新亚朵酒店坐落于西安，距离鼓楼有不到6.9公里，配备礼宾服务、禁烟客房、健身中心、免费WiFi以及共用休息室。这家住宿距离大雁塔有7.1公里，距离钟楼有7.2公里，距离西安城墙有10公里。住宿为客人提供客房服务、24小时前台和行李寄存服务。 这家酒店提供美式或亚洲风味早餐。西安高新亚朵酒店的餐厅专供亚洲风味美食。 这家住宿提供熨烫服务，还配备传真和复印等商务设施。...
【路客】西安市新城区·西京医院·路客精品公寓·00161190,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/216017912.jpg?k=1d22e7dbdd72d7063a606d7828b5d30624115f0b4f0b11b7582d4ee974a5016c&o=,暂无介绍
7天连锁酒店西安西大街店,"莲湖区, 西安",10,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50645257.jpg?k=6eb23ef22cf839267bed517527ba76bd2c2f0e67a5ef8bb32c43e326419af707&o=,7天连锁酒店西安西大街店位于西安，仅接待中国大陆客人入住。 7天连锁酒店西安西大街店距离钟楼有1.4公里，距离鼓楼有1.5公里，距离最近的机场-咸阳机场有26公里。 所有空调客房均配备电视、吹风机和电热水壶，私人浴室提供淋浴设施、拖鞋和免费洗浴用品。
如家快捷酒店西安南稍门地铁站友谊东路店,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/61743045.jpg?k=344ebb5d293c9b9b6094cf627d8dc8a93b2c77d3e2c0c00e9be271291393853c&o=,如家快捷酒店西安南稍门地铁站友谊东路店位置很好，位于西安的碑林区区，距离钟楼有2.6公里，距离鼓楼有3.1公里，距离西安城墙有4公里。这家住宿距离大雁塔有4.4公里，距离大明宫有7.6公里，距离秦始皇兵马俑博物馆有26公里。住宿配备免费WiFi和24小时前台。 所有客房均配有空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。所有房间均拥有私人浴室、吹风机和床上用品。...
锦江之星西安长乐西路酒店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/111123246.jpg?k=cfbbb76e16db72399bc097537cf887866b0aa78ecbaa8eecff26097f342da8ad&o=,锦江之星西安长乐西路酒店位于西安，提供客房，内设餐厅。 每间客房均设有空调、平板有线电视、水壶以及带淋浴的私人浴室，提供拖鞋、免费洗浴用品和吹风机等舒适设施。 酒店设有24小时前台。 锦江之星西安长乐西路酒店距离回民街3.6公里，距离大明宫3.9公里，距离最近的机场——西安咸阳国际机场29公里。
西安行政中心高铁站亚朵酒店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/235837246.jpg?k=eb5806099d834903d634076e38002bd767b64d34394e91aea8a7470c668e0a85&o=,西安行政中心高铁站亚朵酒店坐落于西安，配备带空调和私人浴室的客房，距离大明宫有不到8公里，距离西安城墙有9.1公里。这家住宿距离鼓楼约有12公里，距离钟楼有12公里，距离大雁塔有16公里。这家酒店距离兵马俑有43公里，距离小雁塔有12公里。 这家酒店的房间均配备电视。 西安行政中心高铁站亚朵酒店的前台工作人员可随时为客人提供信息。...
7天连锁酒店西安北关正街北稍门店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50650368.jpg?k=073e8f8a986163779b15f1d281677fbcbdc941ddcfc8c90775cfe4dc8ec87182&o=,7天连锁酒店西安北关正街北稍门店位于西安，仅接待中宾入住，提供带免费WiFi的住宿。 7天连锁酒店西安北关正街北稍门店距离大明宫1.4公里，距离回民街2.5公里，距离西安火车站仅有10分钟车程，距离咸阳国际机场有35分钟的车程。 所有客房均配有空调、有线电视和办公桌。私人浴室配有淋浴和吹风机。
格林豪泰西安火车站机场巴士五路口地铁站商务酒店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/110963066.jpg?k=e87a0a7709fb65a5d092a1d95e10c324d9b49b27f3e5048d72e92e26d36301b9&o=,暂无介绍
西安高铁北站亚朵酒店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/436780897.jpg?k=ee9c9722c0d2ad7a4a756029e1438dc0322bf09dafce7f92e0eb042bd4231a2d&o=,西安高铁北站亚朵酒店位于西安，距离大明宫有10公里，提供空调客房和餐厅。这家酒店地理位置超棒，坐落于未央区，距离西安城墙有12公里，距离鼓楼有14公里。住宿配备24小时前台以及免费WiFi。 这家酒店的所有客房都配有书桌、平板电视和私人浴室。 西安高铁北站亚朵酒店距离钟楼有15公里，距离大雁塔有19公里。最近的机场是西安咸阳国际机场，距离这家住宿有22公里。
西安钟楼亚朵S吴酒店,"新城区, 西安",7.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/203904545.jpg?k=d4fe1d749ab19a98d1b7c1cc489672a4fd8f97a8264765457527b91a1cd63363&o=,西安钟楼亚朵S吴酒店位置很好，位于西安中心，配备免费WiFi和健身中心，还为驱车前来的客人提供免费私人停车位。这家住宿配有客房服务，还为客人提供餐厅。酒店拥有家庭间。 这家酒店的所有客房都配有衣柜。客房提供带淋浴设施、免费洗浴用品和吹风机的私人浴室。所有客房为客人提供书桌和电热水壶。 西安钟楼亚朵S吴酒店的前台可提供信息，以帮助客人游览该地区。...
【路客】西安市碑林区·西北大学·路客精品公寓·00147270,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/216002199.jpg?k=7b7b95fb3caab76694c6241410ab50d9c253a3adc00d47426851e6bc6b4d4fb3&o=,【路客】西安市碑林区·西北大学·路客精品公寓·00147270位置便利，位于西安的碑林区区，距离钟楼有4.5公里，距离大雁塔有6.1公里，距离西安城墙有7.6公里。这家住宿距离大明宫约有11公里，距离秦始皇兵马俑博物馆有30公里，距离华清池有35公里。这家住宿禁烟，距离鼓楼有4.2公里。 这家酒店的客房均配备空调和私人浴室。部分客房配备休息区。...
锦江之星品尚西安东二环建工路酒店,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/111808135.jpg?k=97e0ff8a58e26a9aac3059328e098d7f4e96ca68b8f353524c967e2fd024742c&o=,锦江之星品尚西安东二环建工路酒店位于西安，距离大雁塔有5公里。客人可在内部餐厅用餐。 所有客房均提供平板有线电视和电热水壶，设有私人浴室，其它还包括拖鞋和免费洗浴用品。 酒店设有24小时前台。 锦江之星品尚西安东二环建工路酒店距离回民街5公里，距离西安城墙5公里，距离西安咸阳国际机场32公里。
如家快捷酒店西安太华南路大明宫遗址公园店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/284944673.jpg?k=94c525b36268d40e0010c710712aa52576ba18fa3b5a44acbe01ee34e7bd05c6&o=,如家快捷酒店西安太华南路大明宫遗址公园店位置便利，位于西安的新城区区，距离大明宫有2.4公里，距离西安城墙有4.6公里，距离钟楼有8.6公里。这家住宿距离鼓楼约有9.4公里，距离大雁塔有12公里，距离秦始皇兵马俑博物馆有21公里。住宿提供24小时前台以及免费WiFi。 客房均配备空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。所有房间均提供私人浴室、吹风机和床上用品。...
【路客】西安市未央区·龙首原站·路客精品公寓·00119620,"未央区, 西安",1.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/216000047.jpg?k=02f4ec845ab3a402426ecdb7418b4bc9d07c8c153a379e1420dbb1e887908f00&o=,【路客】西安市未央区·龙首原站·路客精品公寓·00119620坐落于西安的未央区，距离大明宫有3.5公里，距离西安城墙有6.1公里，距离鼓楼有8.8公里。这家公寓距离秦始皇兵马俑博物馆有25公里，距离华清池有31公里。 这家公寓提供2间带空调的卧室、用餐区以及带冰箱的设施齐全的厨房。 24小时前台工作人员会讲英语和中文，全天候为客人提供帮助。...
如家快捷酒店西安高新二路世纪金花店,"莲湖区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/65326226.jpg?k=dd475d44545559d035c8d266af1d3c1eae20d990a2a3813dec9e96876b00dc29&o=,如家快捷酒店西安高新二路世纪金花店位置很赞，位于西安的碑林区区，距离鼓楼有5.4公里，距离钟楼有5.7公里，距离大雁塔有8.5公里。这家住宿距离西安城墙有8.8公里，距离大明宫有12公里，距离秦始皇兵马俑博物馆有31公里。住宿配备24小时前台以及免费WiFi。 房间均配有空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。客房均拥有私人浴室、吹风机和床上用品。...
骏怡连锁陕西西安北三环大明宫建材市场店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/120288928.jpg?k=613bdabeab561e81bce12a3ec0ee56b0a0f8d3ad4a5bc4db7ee1171d1176db1c&o=,"Accepting only Mainland Chinese citizens, 9 km from Daming Palace, JUNYI Hotel Shaanxi Xi'an North 3rd Ring Daminggong Building Materials Market is situated in Xi'an and features air-conditioned..."
格林豪泰榆林市长城南路商务酒店,榆林,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/233985532.jpg?k=1710af5d86677df639def8e5789279d235ba7e52d10493f147926c6e3e180f1e&o=,暂无介绍
尚客优酒店陕西榆林榆阳区火车站店,榆林,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/239691569.jpg?k=e2756a53e5092a4c77d103e61292c14d30ece899da164ece0e59c7e40f8fe04d&o=,暂无介绍
如家快捷酒店西安小雁塔南稍门地铁站店,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/61589372.jpg?k=f5c5c4df21ae2bdfbbec021ec71bdd77ea7c260826712fa5477aea4e61cbba5f&o=,如家快捷酒店西安小雁塔南稍门地铁站店位置很好，位于西安的碑林区区，距离钟楼有2.1公里，距离鼓楼有2.7公里，距离西安城墙有3.8公里。这家住宿距离大雁塔有4.9公里，距离大明宫有7.4公里，距离秦始皇兵马俑博物馆有26公里。住宿配备24小时前台以及免费WiFi。 所有客房均配有空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。客房均拥有私人浴室、吹风机和床上用品。...
7天连锁酒店西安东大街张学良纪念馆东门店  ,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50652698.jpg?k=dede8aeb541199b136eb882bc3890187f92d16f826d2fb711e2b1cd6e8d3b221&o=,7天酒店西安东大街张学良纪念馆东门店仅接待中国大陆籍客人入住。酒店客房装潢舒适并覆盖有免费WiFi。 酒店距离回民街约1.2公里，距离线古城墙约2.1公里，距离咸阳机场约29公里。 酒店客房内设有空调、办公桌和有线电视。浴室设有淋浴。
格美西安市长安区凤栖原地铁站酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/308526080.jpg?k=e13c1abdf96acba3dea4dd860e247ace1fb2a3f682999c0f8632537efe7610ee&o=,暂无介绍
西安皇苑华美达广场酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/423649921.jpg?k=359dada58ece77efffb0f29e673a86f7a8d9664cb3011e29d178778a6f81ed88&o=,西安曲江华美达广场酒店距离大雁塔仅有5分钟车程，提供spa服务、一间健身中心、商务设施、机场班车服务和3间内部餐厅，提供享有城市景观和免费无线网络的舒适客房。 西安曲江华美达广场酒店距离西安曲江国际会展中心只有5分钟步行路程，距离钟楼有20分钟的车程，距离咸阳国际机场有40分钟车程。...
西安高新半导体产业园亚朵酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/235837017.jpg?k=1fc257d9a217c1a6c032c3d9c21643155c87a9b4ac46d875f3da24ed679df20b&o=,西安高新半导体产业园亚朵酒店坐落于西安，配备带空调和私人浴室的客房，距离鼓楼有不到15公里，距离钟楼有15公里。这家住宿距离大雁塔约有17公里，距离西安城墙有19公里，距离大明宫有22公里。这家酒店距离碑林有12公里，距离西安博物馆有12公里。 这家酒店的所有客房均配备电视。 西安高新半导体产业园亚朵酒店的前台工作人员可随时为客人提供信息。...
如家快捷酒店西安钟楼北大街地铁站店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/65324261.jpg?k=e8a5fdf45a016a754757e58f45bad4afa043e0587a2abbfa53c60e64856e4be7&o=,如家快捷酒店西安钟楼北大街地铁站店位置很赞，位于西安的新城区区，距离西安城墙有不到一公里，距离大明宫有4.4公里，距离鼓楼有5.2公里。这家住宿距离钟楼约有5.6公里，距离大雁塔有8.4公里，距离秦始皇兵马俑博物馆有23公里。这家住宿配备24小时前台以及免费WiFi。 房间均配有空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。客房均拥有私人浴室、吹风机和床上用品。...
骏怡连锁陕西榆林榆阳区南门汽车站店,榆林,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/255361008.jpg?k=aa4d3b66daf17eb0cc2447c77bfa13c4c10fd4dcf18a601328b62c79b89a73b5&o=,暂无介绍
西安行着民宿,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/318531836.jpg?k=c2d8d948e6b5c73a6ccb48f9bdba57bc30f55ef29b019d969a5d54d720a1d0a1&o=,暂无介绍
